,Filename,NumAtoms,crest-hour,crest-min,crest-second,Hours,Minutes,Seconds,Time
5735,KGVVGPACDARLID-UHFFFAOYSA-N,26,0,12,40,0,0,5.303,5.303
5736,KDXKERNSBIXSRK-YFKPBYRVSA-P,26,2,20,25,0,0,3.0239999999999996,3.0239999999999996
5737,KZGNMWXFZAUMCF-UHFFFAOYSA-N,28,0,17,0,0,0,8.631,8.631
5738,KHWJCSFXABZJHR-UHFFFAOYSA-N,37,0,56,46,0,0,11.084000000000001,11.084000000000001
5739,KBTLOFOMBMGNSQ-UHFFFAOYSA-O,37,1,2,19,0,0,11.402999999999999,11.402999999999999
5740,KTNITHPDKQNZIL-HGKLSIKASA-N,50,1,49,41,0,0,29.089000000000002,29.089000000000002
5741,KAQAWBXYXNVCFD-BAURHKQJSA-N,59,2,0,47,0,0,44.756,44.756
5742,KPXRWLGIHMHFEN-UHFFFAOYSA-N,60,8,33,25,0,1,27.541999999999998,87.542
5743,KTCQETGIRDCQBE-QPLCGJKRSA-N,48,0,45,26,0,0,26.683000000000003,26.683000000000003
5744,KPHRKDYULZJAKV-UHFFFAOYSA-N,36,1,24,16,0,0,15.232000000000001,15.232000000000001
5745,KHFPLJSUSKBXHP-UHFFFAOYSA-O,27,0,16,55,0,0,4.787,4.787
5746,KDXNREMYBBGPTH-UHFFFAOYSA-N,39,1,33,23,0,0,15.023,15.023
5747,KRNGPQDYHRXGBG-UHFFFAOYSA-N,27,0,29,18,0,0,6.007999999999999,6.007999999999999
5748,KITIBMARKHMTSC-UHFFFAOYSA-N,24,0,10,28,0,0,4.107,4.107
5749,KTTJRRFDZFMDHF-NDEPHWFRSA-N,51,2,39,14,0,0,35.400999999999996,35.400999999999996
5750,KXTSWXAJBSBLJU-UHFFFAOYSA-M,39,0,56,48,0,0,16.339000000000002,16.339000000000002
5751,KGMAQZGUBMLLBN-DUPRQXJUSA-N,57,4,52,27,0,0,50.446000000000005,50.446000000000005
5752,KSLFDPIEBDDOLZ-YXJHDRRASA-N,44,0,33,44,0,0,16.63,16.63
5753,KZBCKVGWGABGKA-UHFFFAOYSA-N,22,0,8,41,0,0,3.258,3.258
5754,KMRPQHUALQQSPI-UHFFFAOYSA-N,22,0,8,47,0,0,2.81,2.81
5755,KEVFWNGPRMRXNP-ONEGZZNKSA-N,39,0,39,21,0,0,13.693,13.693
5756,KTPUPORHUXLBHU-KZGNQQLCSA-N,29,0,20,0,0,0,5.848,5.848
5757,KBSQUEULIUCPAE-XUVXKRRUSA-N,56,4,11,22,0,0,38.422,38.422
5758,KERAWASFBVPHOC-UHFFFAOYSA-N,30,0,15,21,0,0,6.95,6.95
5759,KAUQJMHLAFIZDU-UHFFFAOYSA-M,21,0,9,47,0,0,3.045,3.045
5760,KYVZRFBVULSFER-UHFFFAOYSA-N,33,0,35,4,0,0,10.454,10.454
5761,KSGSQBIVZAEGBJ-UHFFFAOYSA-N,31,0,24,25,0,0,7.407,7.407
5762,KOBWEZCOWFZWPG-KQWNVCNZSA-N,49,1,14,49,0,0,25.334,25.334
5763,KZEPUCIMDIQJPD-LXGUWJNJSA-N,33,0,17,41,0,0,7.202000000000001,7.202000000000001
5764,KBYHROWIODUVLA-UHFFFAOYSA-N,62,5,28,5,0,0,51.669,51.669
5765,KCWZGJVSDFYRIX-YFKPBYRVSA-O,32,1,31,52,0,0,7.22,7.22
5766,KHTBQCOUUKPGAE-JZDMUPLMSA-N,47,1,11,56,0,0,23.566999999999997,23.566999999999997
5767,KGWBZRHQIXJGKA-MFKMUULPSA-N,26,0,13,42,0,0,4.676,4.676
5768,KDCNGAZTEPFIKL-UHFFFAOYSA-N,32,0,17,40,0,0,8.692,8.692
5769,KMZMDQZFTZBIPV-UHFFFAOYSA-N,45,0,34,11,0,0,23.209,23.209
5770,KJHIOIIDZYNYTO-UHFFFAOYSA-N,37,0,43,13,0,0,12.763,12.763
5771,KIEKOLFLZBOMDD-XNTDXEJSSA-N,31,0,15,29,0,0,8.027999999999999,8.027999999999999
5772,KYPQNXRTCPGVDD-LBPRGKRZSA-N,42,1,56,6,0,0,24.554000000000002,24.554000000000002
5773,KNRFRTPUWBZMQK-UHFFFAOYSA-N,39,1,22,0,0,0,19.148,19.148
5774,KNWJPWOMLPOAOL-JOCHJYFZSA-N,53,1,44,49,0,0,32.342,32.342
5775,KIKKSUUNBSAXGM-UHFFFAOYSA-N,18,0,11,39,0,0,3.283,3.283
5776,KFNLPEBHMZBTQG-UHFFFAOYSA-N,33,0,26,25,0,0,9.665,9.665
5777,KIRCJLMBMDDROL-TTWWKFCBSA-N,29,0,32,56,0,0,6.642,6.642
5778,KTENDBIFIDXTIL-JOCHJYFZSA-N,43,0,27,15,0,0,19.041,19.041
5779,KSENREDQPGKMPF-CNUIFLNQSA-N,30,0,16,0,0,0,5.722,5.722
5780,KEWRJIWKCSNKIR-UHFFFAOYSA-N,39,0,58,41,0,0,14.308,14.308
5781,KAXLVGPJALBXQV-GUIRCDHDSA-N,42,0,56,10,0,0,14.709000000000001,14.709000000000001
5782,KZQFHLMPAQITDD-SUYBVONHSA-N,60,3,25,15,0,0,53.031000000000006,53.031000000000006
5783,KAVXVRQUBCIRCR-UHFFFAOYSA-O,52,1,36,15,0,0,32.247,32.247
5784,KFMKEZIKZQBSDD-RZNOAFHXSA-N,43,0,33,37,0,0,18.062,18.062
5785,KUQZBCOCVQZUAT-LLVKDONJSA-N,33,0,31,50,0,0,9.676,9.676
5786,KHKUQDOHBAPRBW-UHFFFAOYSA-N,28,0,13,13,0,0,6.155,6.155
5787,KPZGIZUDIQQRIK-LZYBPNLTSA-N,26,0,20,7,0,0,6.362,6.362
5788,KWGYXOPKIDPLER-UHFFFAOYSA-N,58,2,8,4,0,0,44.882,44.882
5789,KEPWBTVSPIDTHR-VHSXEESVSA-N,33,0,24,4,0,0,8.691,8.691
5790,KKOSMPYZMRPDJE-RBUKOAKNSA-N,50,3,41,53,0,0,31.473000000000003,31.473000000000003
5791,KNZNBGYUACAOER-YOEHRIQHSA-O,33,2,25,24,0,0,13.106,13.106
5792,KGJPMLQCXFNMFS-UHFFFAOYSA-N,46,0,32,48,0,0,22.951999999999998,22.951999999999998
5793,KANSTZMYQHRSAN-HUUCEWRRSA-N,31,0,43,25,0,0,8.232999999999999,8.232999999999999
5794,KZIZNSYBHAUULA-UHFFFAOYSA-N,56,1,25,3,0,0,44.266000000000005,44.266000000000005
5795,KGFFMVMQCXIUOX-UHFFFAOYSA-N,28,0,18,53,0,0,5.903,5.903
5796,KTWDTPBHCWJWGJ-UHFFFAOYSA-N,18,0,7,43,0,0,2.342,2.342
5797,KDTJMEXGCZZEOX-UHFFFAOYSA-N,27,0,14,27,0,0,6.822,6.822
5798,KVHDNJREJVELRF-KQWNVCNZSA-N,41,2,8,34,0,0,18.675,18.675
5799,KBGINAKFOIZOCJ-SIRWSYMMSA-N,48,0,51,55,0,0,30.346999999999998,30.346999999999998
5800,KMPWYEUPVWOPIM-QAMTZSDWSA-N,44,1,0,52,0,0,17.793,17.793
5801,KUZNNAUARMXXDV-UHFFFAOYSA-N,49,1,52,33,0,0,32.879,32.879
5802,KNXKVYCVGXFLES-UHFFFAOYSA-O,17,0,5,3,0,0,1.348,1.348
5803,KACWHCWGAFYHKY-WHOHXGKFSA-N,31,0,38,58,0,0,6.309,6.309
5804,KZHGDSUSUQTJHA-UHFFFAOYSA-N,59,11,11,3,0,1,12.17,72.17
5805,KRLBFAOXSDMNIZ-UHFFFAOYSA-N,28,0,15,21,0,0,7.343,7.343
5806,KQARQLMPSORNNF-MRXNPFEDSA-N,45,1,59,14,0,0,25.728,25.728
5807,KPZWUFIHHMQOLV-VXIGYJSRSA-N,41,1,1,1,0,0,20.343,20.343
5808,KLHCKQWXTRPZBA-VXKWHMMOSA-N,50,0,45,56,0,0,28.803,28.803
5809,KDNSMEAAGOIIEF-QFIPXVFZSA-N,45,1,44,55,0,0,22.403000000000002,22.403000000000002
5810,KNUNNWGHCONRRC-UHFFFAOYSA-N,30,0,13,55,0,0,7.053999999999999,7.053999999999999
5811,KPFMDPWFSIZIQW-UHFFFAOYSA-N,59,2,32,33,0,0,44.221000000000004,44.221000000000004
5812,KPMFJBDPXVMFTK-TXEJJXNPSA-N,38,0,32,35,0,0,12.307,12.307
5813,KQKPFRSPSRPDEB-UHFFFAOYSA-O,42,1,58,18,0,0,16.35,16.35
5814,KKXBPUAYFJQMLN-WNGYAQOMSA-N,38,0,40,5,0,0,8.757,8.757
5815,KSESWWSEBQWFLQ-KBPBESRZSA-N,30,0,45,45,0,0,12.534,12.534
5816,KYWYOQXRZNKMTR-UHFFFAOYSA-N,43,1,6,23,0,0,19.023,19.023
5817,KBYSBTUGYSREKW-UHFFFAOYSA-N,85,11,53,26,0,2,31.649,151.649
5818,KXPUQQKOCLMKFZ-UHFFFAOYSA-N,40,0,52,54,0,0,14.517000000000001,14.517000000000001
5819,KSMNLSRAIGEESE-ZYHUDNBSSA-N,37,1,40,50,0,0,17.518,17.518
5820,KDXKERNSBIXSRK-RXMQYKEDSA-O,25,3,33,5,0,0,3.1719999999999997,3.1719999999999997
5821,KKNMAOWHRBGIIN-GZMMTYOYSA-N,38,2,31,48,0,0,9.429,9.429
5822,KXLMVQOBGZZWAU-HSZRJFAPSA-N,42,0,41,50,0,0,21.997,21.997
5823,KUJAWVWQPITVLV-HJSHSUPBSA-N,45,1,30,17,0,0,19.461,19.461
5824,KQCMBQHOTQZYOB-UHFFFAOYSA-N,33,0,51,6,0,0,10.174,10.174
5825,KGSQEWFNXVCEIZ-UHFFFAOYSA-N,38,1,45,10,0,0,18.143,18.143
5826,KHQPHFNCMRGPBB-UHFFFAOYSA-N,28,0,52,48,0,0,5.879,5.879
5827,KDQMOYNDANVVQU-UHFFFAOYSA-N,32,0,15,58,0,0,8.157,8.157
5828,KAOVVEUFMUIKNP-GFCCVEGCSA-N,38,0,39,50,0,0,10.917,10.917
5829,KNAGUBVYJODJHD-GFBDQPOWSA-N,57,2,26,6,0,0,31.191999999999997,31.191999999999997
5830,KMAKOBLIOCQGJP-UHFFFAOYSA-N,19,0,7,38,0,0,2.213,2.213
5831,KAMXLSZEJPTWKT-JXZQMRBVSA-N,45,2,27,53,0,0,37.786,37.786
5832,KPZIKIICEOVEKW-IAGOWNOFSA-N,44,5,54,54,0,0,22.697,22.697
5833,KILOMFGBAZVKEO-LLVKDONJSA-N,27,0,11,26,0,0,4.956,4.956
5834,KBXVVVJBWXOJQM-UHFFFAOYSA-N,42,2,16,34,0,0,22.131999999999998,22.131999999999998
5835,KZUVKBGXTAXYKL-UHFFFAOYSA-N,35,0,25,32,0,0,13.389000000000001,13.389000000000001
5836,KBSAUETWMISGCC-UHFFFAOYSA-N,33,0,33,53,0,0,9.345,9.345
5837,KMDHQTRWNXDIKL-UHFFFAOYSA-N,52,3,51,0,0,0,41.515,41.515
5838,KPEODKSJPBHQJF-UHFFFAOYSA-N,38,1,2,9,0,0,15.413,15.413
5839,KWBIGZSVYZUGGA-MRXNPFEDSA-N,42,0,37,25,0,0,15.01,15.01
5840,KMCQCGHZDCMQMS-UHFFFAOYSA-N,33,1,1,40,0,0,12.597999999999999,12.597999999999999
5841,KYUGWBWORZCBFT-SVRRBLITSA-N,26,0,14,10,0,0,4.118,4.118
5842,KKGNTSMLEAZJFC-NKCNKZBESA-N,62,2,9,53,0,0,54.618,54.618
5843,KUTBTZYHYLTYCT-HXUWFJFHSA-N,47,2,24,41,0,0,27.084,27.084
5844,KAFPDDFAUXVYFL-PDSMFRHLSA-N,43,1,53,14,0,0,18.9,18.9
5845,KJAZWCCYKNFICW-JKSUJKDBSA-N,41,1,52,4,0,0,20.496,20.496
5846,KUJLZRMDDPWTPJ-UHFFFAOYSA-N,32,2,10,22,0,0,12.199000000000002,12.199000000000002
5847,KJWYDHXSMBVFSE-UHFFFAOYSA-N,30,1,4,41,0,0,6.72,6.72
5848,KUMBPIFSWUHMAO-AWEZNQCLSA-N,42,0,30,24,0,0,16.364,16.364
5849,KNVKFJIERZVWOD-UHFFFAOYSA-N,21,0,16,54,0,0,2.7569999999999997,2.7569999999999997
5850,KRFZPLJZACBNAG-UHFFFAOYSA-N,29,0,34,36,0,0,8.759,8.759
5851,KBOUALWYQJUJRK-UHFFFAOYSA-N,40,3,22,13,0,0,16.467,16.467
5852,KBXXRLKOQDYBQW-SFQUDFHCSA-N,37,0,34,13,0,0,10.324000000000002,10.324000000000002
5853,KKOIRAFXKFYZHQ-UHFFFAOYSA-N,20,0,13,8,0,0,3.2060000000000004,3.2060000000000004
5854,KQVCYNWOQKXISA-UHFFFAOYSA-N,54,2,49,5,0,0,27.193,27.193
5855,KONGRWVLXLWGDV-PMXAPFLYSA-N,42,0,27,58,0,0,12.183,12.183
5856,KLUDCHZOLVGLQF-JXMROGBWSA-N,26,0,27,57,0,0,5.291,5.291
5857,KGYUBBFNBRAXAV-UHFFFAOYSA-N,32,0,27,53,0,0,8.436,8.436
5858,KADXIBQZZSQJGZ-UFWORHAWSA-N,35,0,45,42,0,0,12.485999999999999,12.485999999999999
5859,KBOPZPXVLCULAV-UHFFFAOYSA-M,17,0,6,55,0,0,1.755,1.755
5860,KOBGGVAMJXWCLZ-JECHBYEQSA-N,36,0,24,9,0,0,12.661,12.661
5861,KCALPLDLHIAFEL-SZMVWBNQSA-N,39,1,54,48,0,0,18.21,18.21
5862,KMJVZHFLXZQAHP-FOWTUZBSSA-N,37,0,46,53,0,0,12.742,12.742
5863,KCLNVISCBCAXJQ-XMEBVELHSA-N,69,18,58,16,0,0,37.633,37.633
5864,KALKZOVSPJRMLW-UHFFFAOYSA-N,32,0,13,29,0,0,10.633,10.633
5865,KBPZAGJKPSSKCX-UHFFFAOYSA-N,39,0,24,4,0,0,14.963,14.963
5866,KZYFSEQZKYTGQJ-CLNYJTIMSA-N,86,23,46,53,0,1,49.97,109.97
5867,KNHMTOFSFRMLRQ-YFHOEESVSA-N,23,0,7,24,0,0,3.515,3.515
5868,KRGDINYWUFFLQF-KDURUIRLSA-N,44,0,47,21,0,0,17.875999999999998,17.875999999999998
5869,KJXSIXMJHKAJOD-CABCVRRESA-N,35,0,24,42,0,0,12.089,12.089
5870,KBRMVECWZUGMGS-STQMWFEESA-N,35,1,17,27,0,0,11.030999999999999,11.030999999999999
5871,KWZWMKOTLFVFRV-UHFFFAOYSA-N,51,2,22,22,0,0,32.961999999999996,32.961999999999996
5872,KFUWLQOOBWAQPL-UHFFFAOYSA-M,17,0,8,37,0,0,2.421,2.421
5873,KUHSTSBQRXUAPJ-IJEWVQPXSA-N,44,0,53,54,0,0,16.48,16.48
5874,KAPFAVLCJMCLFV-UHFFFAOYSA-N,25,0,22,38,0,0,5.422999999999999,5.422999999999999
5875,KPYMIFVXOJBZFA-UHFFFAOYSA-N,31,0,45,32,0,0,6.273,6.273
5876,KVYODBMKQYVNEK-UHFFFAOYSA-N,23,0,28,53,0,0,10.115,10.115
5877,KMJQCNUWDABDIU-UHFFFAOYSA-N,46,2,20,46,0,0,23.529,23.529
5878,KAFYBAHUELTQSC-SVIJTADQSA-N,47,0,55,39,0,0,21.303,21.303
5879,KQGOVXNMAYAQRF-SJFMBGHLSA-N,43,1,8,38,0,0,21.305999999999997,21.305999999999997
5880,KCNZFUDOPKENNU-BENRWUELSA-N,39,1,26,57,0,0,15.34,15.34
5881,KJGVRBRNFCHVGA-UHFFFAOYSA-N,35,0,44,13,0,0,13.684000000000001,13.684000000000001
5882,KFJVNPYEFKMGFB-DBFQJVLLSA-N,74,3,5,55,0,1,8.399,68.399
5883,KECSBFSUEXCXJC-UHFFFAOYSA-N,16,0,6,45,0,0,1.5930000000000002,1.5930000000000002
5884,KPJMJHJVODWLPI-UHFFFAOYSA-N,44,3,5,1,0,0,21.333000000000002,21.333000000000002
5885,KRZQICLSARVPFO-UKILVPOCSA-N,54,2,28,42,0,0,35.062,35.062
5886,KNBCEJDYKVYURH-RNPORBBMSA-N,66,2,55,19,0,1,1.206,61.206
5887,KCFPYFVAMPODIX-UHFFFAOYSA-N,35,1,16,47,0,0,12.054,12.054
5888,KOIUGFJOSLWKIE-UHFFFAOYSA-N,32,0,48,2,0,0,10.148,10.148
5889,KSHWWBVKWXZQOH-UHFFFAOYSA-N,26,0,29,9,0,0,5.516,5.516
5890,KIAHUXDVSURYKM-UHFFFAOYSA-N,30,0,39,59,0,0,8.696,8.696
5891,KZEZCCASCWUDRP-APHBMKBZSA-N,35,0,37,29,0,0,10.203,10.203
5892,KEPFKTIMWQZVNN-UHFFFAOYSA-N,36,0,46,47,0,0,13.29,13.29
5893,KGNVEWYJKPTUQN-PJQLUOCWSA-N,35,0,43,23,0,0,11.133,11.133
5894,KZDIECYWZOWJPQ-CVTTXWKISA-N,48,2,23,31,0,0,26.235,26.235
5895,KRTSMJZKCBUQHM-JYCPNYGHSA-N,58,1,17,5,0,0,40.2,40.2
5896,KUECEQWCKBPJHG-MHZLTWQESA-N,55,4,35,27,0,0,39.295,39.295
5897,KGJKNJSWDODVQR-GBESFXJTSA-N,46,0,55,5,0,0,21.513,21.513
5898,KNVBAIYXDFDTAH-RBBKRZOGSA-N,58,7,26,23,0,0,45.402,45.402
5899,KJMUZHRISAZPRH-UHFFFAOYSA-N,32,0,53,44,0,0,8.668,8.668
5900,KZXWOHADDPYBFJ-UHFFFAOYSA-N,36,0,23,12,0,0,10.455,10.455
5901,KWPNNZKRAQDVPZ-UHFFFAOYSA-N,34,0,45,50,0,0,10.17,10.17
5902,KLGFKMZHMJEEKB-SECBINFHSA-N,34,0,43,2,0,0,7.415,7.415
5903,KCDFERKGOUXJDD-GFCCVEGCSA-N,34,0,48,42,0,0,9.058,9.058
5904,KDDNKZCVYQDGKE-UHFFFAOYSA-O,18,0,10,18,0,0,1.777,1.777
5905,KAOBTBJHTLAVDV-VMPREFPWSA-N,85,10,50,52,0,2,14.584000000000001,134.584
5906,KWSRNRRKGLZQES-NARAOEGZSA-N,56,4,17,12,0,0,37.792,37.792
5907,KCXSFQMJXWNGBX-SOZUMNATSA-N,44,0,53,43,0,0,18.116,18.116
5908,KDKOLSIYWLCHCE-SJORKVTESA-N,44,1,48,34,0,0,19.985,19.985
5909,KNWVMZISBCBGQI-UHFFFAOYSA-N,50,1,48,50,0,0,32.446999999999996,32.446999999999996
5910,KZDMFQCOWQXDCG-HPBAQAJDSA-N,47,0,51,58,0,0,25.835,25.835
5911,KZCUBZWSXXCEFP-HOTGVXAUSA-N,50,1,43,16,0,0,27.048000000000002,27.048000000000002
5912,KFROBICKFVXAHW-UHFFFAOYSA-N,26,0,37,41,0,0,4.72,4.72
5913,KBVXTFZUCAKBAU-UHFFFAOYSA-N,33,0,44,26,0,0,10.968,10.968
5914,KZFGXTHUBGSZKB-UHFFFAOYSA-N,44,2,31,53,0,0,18.97,18.97
5915,KZNRDPYWHABLOQ-UHFFFAOYSA-N,46,1,28,17,0,0,21.826,21.826
5916,KNZUTZRXGYLVJY-UHFFFAOYSA-N,47,1,47,13,0,0,31.139,31.139
5917,KBBLNYCYWABORB-UHFFFAOYSA-N,39,0,24,33,0,0,16.034000000000002,16.034000000000002
5918,KYGUFWOOFJMJKT-GKTLAHRSSA-N,54,5,16,45,0,0,40.385,40.385
5919,KLXGWHFOBCLREE-UHFFFAOYSA-N,52,1,28,5,0,0,31.811999999999998,31.811999999999998
5920,KJSNDUWCYCALLS-HLTSFMKQSA-N,37,1,14,36,0,0,9.242,9.242
5921,KEXSMNABMQFSDY-RENZIABSSA-N,48,0,41,3,0,0,23.255,23.255
5922,KJTIDLYAIIARFO-UHFFFAOYSA-N,20,0,8,25,0,0,3.2769999999999997,3.2769999999999997
5923,KXUOWHVZKQBNCG-UHFFFAOYSA-N,39,1,17,43,0,0,13.752,13.752
5924,KNCTYZJZVYZDPV-QFIPXVFZSA-N,55,2,52,55,0,0,36.506,36.506
5925,KJDAMCCGCPNDTI-UHFFFAOYSA-O,24,0,19,44,0,0,7.1160000000000005,7.1160000000000005
5926,KZZJPNJWRYLNLG-SXGWCWSVSA-N,29,0,15,5,0,0,8.031,8.031
5927,KUJCQNDGGWDPRZ-OTYXRUKQSA-N,39,0,28,39,0,0,11.001,11.001
5928,KZSNJWFQEVHDMF-SCSAIBSYSA-O,20,0,22,24,0,0,1.5419999999999998,1.5419999999999998
5929,KGFFOMITLFEEQD-UHFFFAOYSA-N,73,2,29,4,0,1,52.626999999999995,112.62700000000001
5930,KVSQYINHNUVJPI-UHFFFAOYSA-N,68,5,4,6,0,1,10.706,70.706
5931,KTVNPOSVMKHEQR-KGLIPLIRSA-N,44,1,47,20,0,0,23.683000000000003,23.683000000000003
5932,KUWCTOOXSUPLAW-CVEARBPZSA-N,34,1,7,11,0,0,10.899000000000001,10.899000000000001
5933,KCHNQYNFNQRSTR-UHFFFAOYSA-N,93,13,40,0,0,2,40.477,160.477
5934,KXTSWXAJBSBLJU-UHFFFAOYSA-N,40,0,56,8,0,0,16.787,16.787
5935,KHLDZAJZLUXVOQ-ZTXUOTBUSA-N,63,2,49,42,0,0,53.453,53.453
5936,KXDLLUYLLGHLPA-UHFFFAOYSA-N,44,1,1,34,0,0,21.2,21.2
5937,KAMMEEDGTLJYKP-PSASIEDQSA-N,34,0,14,49,0,0,9.259,9.259
5938,KGVPXIRGAZXKCJ-UHFFFAOYSA-N,25,0,33,11,0,0,6.608,6.608
5939,KBIDHJWJQFXYPB-WEHUTMGNSA-N,67,4,42,47,0,1,3.205,63.205
5940,KZRONBCLDNTLGP-UHFFFAOYSA-N,37,0,28,26,0,0,9.64,9.64
5941,KGPJHKCUAIRIFB-UHFFFAOYSA-N,31,1,50,23,0,0,11.395,11.395
5942,KQNPDFCKUWZFHF-JOCHJYFZSA-M,61,17,44,31,0,0,52.315,52.315
5943,KZQPJVWCPHZOEH-CNHKJKLMSA-N,25,0,19,47,0,0,5.175,5.175
5944,KGNOOFQKULUDSN-UGSOOPFHSA-N,38,0,23,26,0,0,13.729000000000001,13.729000000000001
5945,KOLOBJJAOFSJGL-RCCFBDPRSA-N,44,1,59,48,0,0,21.74,21.74
5946,KQXFBPXQGHDFBT-GFCCVEGCSA-N,35,1,6,18,0,0,12.998,12.998
5947,KBUSQALKCWNBMK-XTQSDGFTSA-N,52,2,50,23,0,0,40.053000000000004,40.053000000000004
5948,KCIJNJVCFPSUBQ-UHFFFAOYSA-N,31,0,15,39,0,0,8.18,8.18
5949,KRQJZCNDTMTXLG-RUZDIDTESA-N,51,0,42,8,0,0,29.823,29.823
5950,KAKSJXNKZPPZIO-YKSBVNFPSA-N,54,2,18,7,0,0,40.563,40.563
5951,KZCNAMXQDZLECU-UHFFFAOYSA-N,31,1,38,11,0,0,9.862,9.862
5952,KXLZAHIVVUCWSE-UHFFFAOYSA-N,23,0,9,47,0,0,3.352,3.352
5953,KXJSLETWQXWEPF-OZNIXHKMSA-N,57,1,7,52,0,0,52.24,52.24
5954,KFUHDQVXCDNRRA-WRWORJQWSA-N,35,0,45,55,0,0,11.200999999999999,11.200999999999999
5955,KFIRODWJCYBBHY-UHFFFAOYSA-N,20,0,13,48,0,0,3.1519999999999997,3.1519999999999997
5956,KHDGBPOMQWRELV-UHFFFAOYSA-N,34,0,37,8,0,0,9.583,9.583
5957,KNIHAVFSSPDEDL-UHFFFAOYSA-N,58,3,48,16,0,0,47.261,47.261
5958,KTAGXUPEDBBOFG-UHFFFAOYSA-N,30,1,14,17,0,0,5.556,5.556
5959,KLEFCRYIDASDQI-UHFFFAOYSA-N,32,0,33,13,0,0,8.021,8.021
5960,KTLKDNHIJAVNDY-BJMVGYQFSA-N,36,1,26,32,0,0,12.129000000000001,12.129000000000001
5961,KBMUHCGAKOLYRE-VNQPRFMTSA-N,44,1,38,59,0,0,18.278,18.278
5962,KTNBGYWEGLDTLY-UHFFFAOYSA-N,29,0,29,10,0,0,5.615,5.615
5963,KOFBNBCOGKLUOM-UHFFFAOYSA-N,18,0,6,41,0,0,2.021,2.021
5964,KGKXOKKTCVYLDT-UHFFFAOYSA-N,51,2,0,3,0,0,39.93,39.93
5965,KWXXFQPCYCMTNN-UHFFFAOYSA-N,28,0,32,22,0,0,5.954,5.954
5966,KHBBZLSJENYSLL-AREMUKBSSA-N,58,3,53,45,0,0,45.535,45.535
5967,KWLJMIBSKBVRQK-UHFFFAOYSA-N,47,0,35,51,0,0,21.913,21.913
5968,KPIIGXWUNXGGCP-UHFFFAOYSA-N,15,0,5,18,0,0,1.328,1.328
5969,KDWIKPVYQSPYIX-UHFFFAOYSA-N,22,0,8,59,0,0,3.014,3.014
5970,KGJXDCORNOVBBY-DHDCSXOGSA-N,35,0,17,14,0,0,9.851,9.851
5971,KOVHJHABUPLXST-UHFFFAOYSA-N,23,0,9,29,0,0,3.272,3.272
5972,KAECMOIWIHUVDN-JXFKEZNVSA-N,45,1,39,10,0,0,22.823,22.823
5973,KAMJSAYCCDTNHY-LVEBTZEWSA-P,38,0,15,0,0,0,14.13,14.13
5974,KRAWBQLALZGWPT-AZRGUZCDSA-N,65,1,41,42,0,1,8.854,68.854
5975,KBIAVTUACPKPFJ-UHFFFAOYSA-N,18,0,5,42,0,0,1.621,1.621
5976,KFMCIGDNYKLVQD-UHFFFAOYSA-N,40,1,39,0,0,0,22.199,22.199
5977,KBWGHBDRFNACJK-UHFFFAOYSA-N,43,3,51,2,0,0,16.878,16.878
5978,KLVYGGIARAVHIH-LBXGSASVSA-N,54,7,57,27,0,0,39.748000000000005,39.748000000000005
5979,KIQZCRKYYMARNW-JOCHJYFZSA-N,56,3,22,45,0,0,39.293,39.293
5980,KSVQYMLFUBFTNV-PMACEKPBSA-N,66,7,46,42,0,1,3.895,63.895
5981,KADYDKGZRWGOEU-UWVGGRQHSA-N,32,0,42,1,0,0,9.36,9.36
5982,KTTLLRFELKMAPK-UHFFFAOYSA-N,16,0,12,53,0,0,3.6260000000000003,3.6260000000000003
5983,KMAIPMLMWLIYEX-SSKCKEOISA-O,43,0,33,13,0,0,17.329,17.329
5984,KZYZYNDKLTXRIL-CYBMUJFWSA-N,32,0,17,10,0,0,10.227,10.227
5985,KXVSBTJVTUVNPM-UKPNQBOSSA-N,68,3,42,37,0,1,2.687,62.687
5986,KZCAUYBNNISDGF-UHFFFAOYSA-N,47,0,55,0,0,0,23.313000000000002,23.313000000000002
5987,KSNWTVHARKGTES-GXTWGEPZSA-N,37,0,48,16,0,0,14.649000000000001,14.649000000000001
5988,KPJHKIZXTUPRIR-LICLKQGHSA-N,29,0,26,37,0,0,6.965,6.965
5989,KLMRELXLQGRFDO-UHFFFAOYSA-N,20,0,7,26,0,0,2.347,2.347
5990,KFPDMAIURCBYRY-UHFFFAOYSA-M,27,1,8,59,0,0,7.8870000000000005,7.8870000000000005
5991,KZHYUGWIDACXPS-UHFFFAOYSA-N,19,0,17,26,0,0,4.6080000000000005,4.6080000000000005
5992,KSNMKALXGGGJDA-IEBWSBKVSA-N,47,1,36,59,0,0,22.783,22.783
5993,KJTRDZLMNZTMGH-HBNTYKKESA-N,38,0,25,59,0,0,12.25,12.25
5994,KZZLNYQOCIENHU-MTUYZVNHSA-N,82,21,9,55,0,1,51.099,111.09899999999999
5995,KQBDAGHXZCSYAR-PYCFMQQDSA-N,49,1,50,57,0,0,28.041,28.041
5996,KVRCMNYZJMNQDL-UHFFFAOYSA-N,31,0,51,26,0,0,11.244000000000002,11.244000000000002
5997,KCHNLTCBBDXYFI-UHFFFAOYSA-N,37,3,25,46,0,0,14.492,14.492
5998,KFELATQQKKAOHT-RTBURBONSA-N,51,1,27,59,0,0,30.838,30.838
5999,KOECZIYEWCVGHD-UHFFFAOYSA-N,71,3,0,33,0,1,8.176,68.176
