# Alexandria ID,Compound,Formula,Charge,Multiplicity,CAS no.,ChemSpider ID,PubChem ID,StdInChI,InChIkey,DeltaHExp.,DeltaHError,DeltaHRef,DeltaHG4,S0Exp,S0Error,S0Ref,S0G4,Rotatable Bonds,Filename
2178,"4-(1H-1,3-benzodiazol-2-yl)-1,3-thiazole",C10H7N3S,0,1,148-79-8,5237,,"InChI=1S/C10H7N3S/c1-2-4-8-7(3-1)12-10(13-8)9-5-14-6-11-9/h1-6H,(H,12,13)",,,,,308.29,,,,422.04,1,4-1h-13-benzodiazol-2-yl-13-thiazole
2207,ethaneselenal,C2H4Se,0,1,67281-48-5,127232,144227,"InChI=1S/C2H4Se/c1-2-3/h2H,1H3",NAUQYHCDQLQSBG-UHFFFAOYSA-N,,,,121.33,,,,284.56,0,selenoacetaldehyde
2208,acetylarsane,C2H5AsO,0,1,534-33-8,19953483,,"InChI=1S/C2H5AsO/c1-2(3)4/h3H2,1H3",,,,,-58.69,,,,327.36,0,acetylarsane
2209,1H-phosphepine,C6H7P,0,1,291-71-4,24807429,17780655,InChI=1S/C6H7P/c1-2-4-6-7-5-3-1/h1-7H,GBMBLXQWVALWHS-UHFFFAOYSA-N,,,,249.46,,,,331.18,0,1H-phosphepine
2210,1H-arsepine,C6H7As,0,1,,29335915,,InChI=1S/C6H7As/c1-2-4-6-7-5-3-1/h1-7H,,,,,330.19,,,,344.15,0,1H-arsepine
2211,ethaneselenol,C2H6Se,0,1,593-69-1,4419054,5252527,"InChI=1S/C2H6Se/c1-2-3/h3H,2H2,1H3",HPMPVSNIXAYUGG-UHFFFAOYSA-N,,,,1.15,,,,300.75,0,ethaneselenol
2212,propan-2-ylphosphane,C3H9P,0,1,,468542,537979,"InChI=1S/C3H9P/c1-3(2)4/h3H,4H2,1-2H3",HHDLJTLPOGOXLR-UHFFFAOYSA-N,,,,-59.35,,,,318.07,0,Isopropylphosphine
2213,tert-butylphosphane,C4H11P,0,1,2501-94-2,109780,123165,"InChI=1S/C4H11P/c1-4(2,3)5/h5H2,1-3H3",ZGNPLWZYVAFUNZ-UHFFFAOYSA-N,,,,-92.43,,,,342.09,0,tert-butylphosphine
2214,tert-butylarsine,C4H11As,0,1,117791-53-4,70336,,"InChI=1S/C4H11As/c1-4(2,3)5/h5H2,1-3H3",,,,,-22.05,,,,356.11,0,tert-butylarsine
2216,oxogermane,GeH2O,0,1,12631-63-9,109989,123392,InChI=1S/GeH2O/c1-2/h1H2,DFIYWQBRYUCBMH-UHFFFAOYSA-N,,,,24.19,,,,254.43,0,oxogermane
2217,methaneselone,CH2Se,0,1,6596-50-5,21589,23068,InChI=1S/CH2Se/c1-2/h1H2,QKWLEZCBHBKUDK-UHFFFAOYSA-N,,,,165.21,,,,243.02,0,methaneselone
2218,diethylarsine,C4H11As,0,1,692-42-2,12205,,"InChI=1S/C4H11As/c1-3-5-4-2/h5H,3-4H2,1-2H3",,,,,-12.35,,,,376.54,2,diethylarsine
2219,diethylphosphane,C4H11P,0,1,627-49-6,74844,82948,"InChI=1S/C4H11P/c1-3-5-4-2/h5H,3-4H2,1-2H3",VZZJVOCVAZHETD-UHFFFAOYSA-N,,,,-85.76,,,,359.85,2,diethylphosphine
2220,dimethylphosphane,C2H7P,0,1,676-59-5,62810,69607,"InChI=1S/C2H7P/c1-3-2/h3H,1-2H3",YOTZYFSGUCFUKA-UHFFFAOYSA-N,,,,-53.02,,,,293.31,0,dimethylphosphine
2221,phosphinane,C5H11P,0,1,4743-40-2,121965,138339,"InChI=1S/C5H11P/c1-2-4-6-5-3-1/h6H,1-5H2",VXTFGYMINLXJPW-UHFFFAOYSA-N,,,,-60.92,,,,327.59,0,phosphinane
2222,ethylarsine,C2H7As,0,1,593-59-9,11150,,"InChI=1S/C2H7As/c1-2-3/h2-3H2,1H3",,,,,38.88,,,,305.04,0,ethylarsine
2223,ethylphosphane,C2H7P,0,1,593-68-0,120154,136382,"InChI=1S/C2H7P/c1-2-3/h2-3H2,1H3",JLHMVTORNNQCRM-UHFFFAOYSA-N,,,,-31.9,,,,290.73,0,ethylphosphane
2224,ethylidynephosphane,C2H3P,0,1,34627-31-1,125186,141910,InChI=1S/C2H3P/c1-2-3/h1H3,KECHNHGPNWSPDK-UHFFFAOYSA-N,,,,166.95,,,,263.39,0,1-phosphapropyne
2225,germylidenegermane,Ge2H4,0,1,82323-93-1,24770080,,InChI=1S/Ge2H4/c1-2/h1-2H2,,,,,271.72,,,,288.27,0,digermene
2226,ethenylgermane,C2H6Ge,0,1,34292-00-7,25941986,,"InChI=1S/C2H6Ge/c1-2-3/h2H,1H2,3H3",,,,,143.29,,,,300.27,0,vinylgermane
2227,1H-arsindole,C8H7As,0,1,54531-52-1,10669876,,"InChI=1S/C8H7As/c1-2-4-8-7(3-1)5-6-9-8/h1-6,9H",,,,,278.6,,,,358.09,0,polybenzarsol
2228,acridophosphine,C13H9P,0,1,398-14-1,120013,136238,InChI=1S/C13H9P/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-9H,JMEUMYQNFUOXNM-UHFFFAOYSA-N,,,,287.19,,,,411.37,0,acridophosphine
2230,ethynylgermane,C2H4Ge,0,1,,25941040,,"InChI=1S/C2H4Ge/c1-2-3/h1H,3H3",,,,,289.8,,,,289.75,0,ethynylgermane
2231,ethylidynegermane,C2H4Ge,0,1,292832-79-2,29337464,101073240,"InChI=1S/C2H4Ge/c1-2-3/h3H,1H3",WLWCXEWANUNFDD-UHFFFAOYSA-N,,,,425.56,,,,301,0,ethylidynegermane
2232,"1,2-selenazole",C3H3NSe,0,1,288-18-6,10569578,,InChI=1S/C3H3NSe/c1-2-4-5-3-1/h1-3H,,,,,218.27,,,,293.89,0,12-selenazole
2233,oxaphosphole,C3H3OP,0,1,288-20-0,29319676,,InChI=1S/C3H3OP/c1-2-4-5-3-1/h1-3H,,,,,-60.02,,,,282.75,0,12-oxaphosphole
2234,germaacetylene,CH2Ge,0,1,,25933987,,InChI=1S/CH2Ge/c1-2/h1-2H,,,,,464.35,,,,254.44,0,germaacetylene
2235,germyloxygermane,Ge2H6O,0,1,14939-17-4,17616641,,InChI=1S/Ge2H6O/c1-3-2/h1-2H3,,,,,-133.29,,,,355.61,0,digermoxane
2236,silyloxysilane,H6OSi2,0,1,13597-73-4,109921,123318,InChI=1S/H6OSi2/c2-1-3/h2-3H3,KPUWHANPEXNPJT-UHFFFAOYSA-N,,,,-349.8,,,,340.25,0,disiloxane
2237,methylselanylethane,C3H8Se,0,1,37773-04-9,19112577,,"InChI=1S/C3H8Se/c1-3-4-2/h3H2,1-2H3",,,,,-18.27,,,,340.01,0,methylselanylethane
2238,trimethylarsane,C3H9As,0,1,593-88-4,62200,68978,InChI=1S/C3H9As/c1-4(2)3/h1-3H3,HTDIUWINAKAPER-UHFFFAOYSA-N,,,,-23.26,,,,345,0,trimethylarsine
2239,1-benzoselenophene,C8H6Se,0,1,272-30-0,119859,136082,InChI=1S/C8H6Se/c1-2-4-8-7(3-1)5-6-9-8/h1-6H,BNRDGHFESOHOBF-UHFFFAOYSA-N,,,,217,,,,351.38,0,1-benzoselenophene
2240,benzeneselenol,C6H6Se,0,1,645-96-5,62734,,"InChI=1S/C6H6Se/c7-6-4-2-1-3-5-6/h1-5,7H",,,,,159.54,,,,351.56,0,benzeneselenol
2241,sulfanylsilane,H4SSi,0,1,14044-97-4,123178,139670,"InChI=1S/H4SSi/c1-2/h1H,2H3",TXDNPSYEJHXKMK-UHFFFAOYSA-N,,,,-28.57,,,,272.74,0,silanethiol
2242,selenane,C5H10Se,0,1,4740-43-6,553531,637961,InChI=1S/C5H10Se/c1-2-4-6-5-3-1/h1-5H2,WWFRMNXCYGEFPA-UHFFFAOYSA-N,,,,-20.45,,,,337.18,0,selenane
2243,methylidynesilane,CH2Si,0,1,,4321526,5148051,InChI=1S/CH2Si/c1-2/h1-2H,CZEKVRCBQIUXJU-UHFFFAOYSA-N,,,,454.57,,,,241.77,0,methylidynesilane
2244,silanone,SiH2O,0,1,,3357617,,InChI=1S/H2OSi/c1-2/h2H2,,,,,-100.47,,,,240.73,0,silanone
2245,silylformonitrile,CH3NSi,0,1,29210-66-0,124800,141467,InChI=1S/CH3NSi/c2-1-3/h3H3,LCHWKMAWSZDQRD-UHFFFAOYSA-N,,,,128.18,,,,272.69,0,silanecarbonitrile
2246,dimethylsilanone,C2H7OSi,0,1,109946-28-3,23157,,InChI=1S/C2H6OSi/c1-4(2)3/h1-2H3,,,,,-252.97,,,,337.42,0,dimethylsilanone
2248,white phosphor,P4,0,1,12185-10-3,109894,,InChI=1S/P4/c1-2-3(1)4(1)2,,58.99,2.09,24,61.08,280.07,0,38,300.51,0,tetraphosphor
2250,"tricyclo[1.1.0.02,4]tetraarsane",As4,0,1,12187-08-5,122829,,InChI=1S/As4/c1-2-3(1)4(1)2,,,,,186.89,,,,348.03,0,tetraarsenic
2252,pyrimidin-4-amine,C4H5N3,0,1,163133-86-6,62181,68958,"InChI=1S/C4H5N3/c5-4-1-2-6-3-7-4/h1-3H,(H2,5,6,7)",OYRRZWATULMEPF-UHFFFAOYSA-N,,,,151.11,,,,312.28,0,4-aminopyrimidine
2285,potassium sodium,KNa,0,1,,17339633,,InChI=1S/K.Na,,,,,131.11,,,,239.47,0,sodium-potassium
2348,fluorosulfanyl thiohypofluorite,F2S2,0,1,13709-35-8,109926,123323,InChI=1S/F2S2/c1-3-4-2,DKDSFVCSLPKNPV-UHFFFAOYSA-N,-336.44,0,38,-316.11,294.08,0,38,294.96,0,difluorodisulfane
2350,sulfite,O3S-2,-2,1,,1068,1099,"InChI=1S/H2O3S/c1-4(2)3/h(H2,1,2,3)/p-2",LSNNMFCWUKXFEE-UHFFFAOYSA-L,,,,-283.22,,,,259.54,0,sulfite
2351,dioxido-oxo-sulfanylidene-lambda-6-sulfane,S2O3-2,-2,1,14383-50-7,1054,,"InChI=1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",,,,,-442.2,,,,293.33,0,thiosulfate
2352,1-phosphanylethanone,C2H5PO,0,1,80518-35-0,,,"InChI=1S/C2H5OP/c1-2(3)4/h4H2,1H3",,,,,-131.17,,,,312.34,0,acetylphosphane
2353,{[}(cyanoimino)methylene{]}azanide,C2N3-,-1,1,,,,InChI=1S/C2N3/c3-1-5-2-4/q-1,,,,,112.14,,,,275.71,0,cyanoimino-methylene-azanide
2354,dicyanamide,C2HN3,0,1,504-66-5,10012,,InChI=1S/C2HN3/c3-1-5-2-4/h5H,,,,,112.14,,,,275.71,0,dicyanamide
2355,prop-2-enamide,C3H5NO,0,1,122775-19-3,6331,6579,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)",HRPVXLWXLXDGHG-UHFFFAOYSA-N,-130.2,0,22,-128.84,301.08,0,22,313.13,1,acrylamide
2360,1-hydroxypropan-2-one,C3H6O2,0,1,116-09-6,21106125,8299,"InChI=1S/C3H6O2/c1-3(5)2-4/h4H,2H2,1H3",XLSMFKSTNGKWQX-UHFFFAOYSA-N,-366,0,22,-355.45,343,0,22,325.87,1,acetol
2374,2-(2-aminoethylamino)ethanol,C4H12N2O,0,1,111-41-1,7821,8112,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2",LHIJANUOQQMGNT-UHFFFAOYSA-N,-191,0,22,-182.19,447,0,22,394.69,4,n-aminoethyl-ethanolamine
2381,"benzene-1,2-diol",C6H6O2,0,1,120-80-3,13837760,289,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",YCIMNLLNPGFGHC-UHFFFAOYSA-N,-272,0,22,-270.07,345,0,22,335.98,0,12-benzenediol
2389,bicyclo[2.2.1]heptane,C7H12,0,1,279-23-2,8878,9233,"InChI=1S/C7H12/c1-2-7-4-3-6(1)5-7/h6-7H,1-5H2",UMRZSTCPUPJPOJ-UHFFFAOYSA-N,-53.6,0,22,-56.58,311,0,22,314.26,0,bicyclo-2-2-1-heptane
2392,bromo-chloro-difluoromethane,CBrClF2,0,1,353-59-3,9248,9625,"InChI=1S/CBrClF2/c2-1(3,4)5",MEXUFEQDCXZEON-UHFFFAOYSA-N,-431.37,0,22,-436.87,318.57,0,22,319.65,0,bromochlorodifluoromethane
2393,"1-bromo-1,2,2-trifluoroethene",C2BrF3,0,1,598-73-2,11237,11730,InChI=1S/C2BrF3/c3-1(4)2(5)6,AYCANDRGVPTASA-UHFFFAOYSA-N,-455,0,22,-455.67,335,0,22,333.46,0,bromotrifluoroethylene
2396,"3,4-dichlorobut-1-ene",C4H6Cl2,0,1,760-23-6,12431,12971,"InChI=1S/C4H6Cl2/c1-2-4(6)3-5/h2,4H,1,3H2",XVEASTGLHPVZNA-UHFFFAOYSA-N,-64.4,0,22,-54.17,371,0,22,356.65,2,34-dichloro-1-butene
2399,"1,1-dichloro-1,2,2,2-tetrafluoroethane",C2Cl2F4,0,1,374-07-2,9392,9775,"InChI=1S/C2Cl2F4/c3-1(4,5)2(6,7)8",BAMUEXIPKSRTBS-UHFFFAOYSA-N,-926.8,0,22,-936.96,367.3,0,22,368.31,0,11-dichlorotetrafluoroethane
2400,"(E)-1,4-dichlorobut-2-ene",C4H6Cl2,0,1,110-57-6,557415,642197,"InChI=1S/C4H6Cl2/c5-3-1-2-4-6/h1-2H,3-4H2/b2-1+",FQDIANVAWVHZIR-OWOJBTEDSA-N,-66.2,0,22,-53.65,383,0,22,363.85,2,14-dichloro-trans-2-butene
2417,N-ethyl-N-methylethanamine,C5H13N,0,1,616-39-7,11527,12022,"InChI=1S/C5H13N/c1-4-6(3)5-2/h4-5H2,1-3H3",GNVRJGIVDSQCOP-UHFFFAOYSA-N,-72.4,0,22,-73.32,377.4,0,22,364.56,2,nn-diethylmethylamine
2420,"2-chloro-1,1-difluoroethene",C2HClF2,0,1,359-10-4,9283,9664,InChI=1S/C2HClF2/c3-1-2(4)5/h1H,HTHNTJCVPNKCPZ-UHFFFAOYSA-N,-315.5,0,22,-351.18,302.88,0,22,302.49,0,2-chloro-11-difluoroethylene
2421,difluoro(methoxy)methane,C2H4F2O,0,1,359-15-9,9150605,10975404,"InChI=1S/C2H4F2O/c1-5-2(3)4/h2H,1H3",CGZAMBNIGLUBRY-UHFFFAOYSA-N,-642.8,0,22,-644.2,292.2,0,22,308.51,1,difluoromethyl-methyl-ether
2422,difluoromethoxy(trifluoro)methane,C2HF5O,0,1,3822-68-2,69852,77443,"InChI=1S/C2HF5O/c3-1(4)8-2(5,6)7/h1H",ACYQYBAHTSKBLM-UHFFFAOYSA-N,-1316,0,22,-1317.19,336.6,0,22,361.24,1,difluoromethyl-trifluoromethyl-ether
2433,"1,1-dimethoxyethane",C4H10O2,0,1,534-15-6,13854808,10795,"InChI=1S/C4H10O2/c1-4(5-2)6-3/h4H,1-3H3",SPEUIVXLLWOEMJ-UHFFFAOYSA-N,-389.7,0,22,-388.85,372.6,0,22,358.46,2,11-dimethoxyethane
2437,dimethyl silane,C2H8Si,0,1,1111-74-6,59572,,"InChI=1S/C2H8Si/c1-3-2/h3H2,1-2H3",,-94.7,0,22,-89.65,299.53,0,22,302.86,0,dimethyl-silane
2443,"2,2-dimethylpropan-1-ol",C5H12O,0,1,75-84-3,6164,6404,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3",KPSSIOMAKSHJJG-UHFFFAOYSA-N,-302.1,0,22,-318.72,370,0,22,353.71,1,22-dimethyl-1-propanol
2458,chloro(dimethyl)silane,C2H7ClSi,0,1,1066-35-9,59496,,"InChI=1S/C2H7ClSi/c1-4(2)3/h4H,1-2H3",,-292.6,0,22,-278.32,332.41,0,22,335.62,0,dimethylchlorosilane
2460,dichloro(dimethyl)silane,C2H6Cl2Si,0,1,75-78-5,6158,6398,"InChI=1S/C2H6Cl2Si/c1-5(2,3)4/h1-2H3",LIKFHECYJZWXFJ-UHFFFAOYSA-N,-448.3,0,22,-468.02,361.3,0,22,365.89,0,dimethyldichlorosilane
2462,2-(dimethylamino)ethanol,C4H11NO,0,1,108-01-0,13854944,7902,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",UEEJHVSXFDXPFK-UHFFFAOYSA-N,-202,0,22,-195.69,384,0,22,359.45,2,dimethylethanolamine
2504,"1,4-bis(ethenyl)benzene",C10H10,0,1,105-06-6,59432,66041,"InChI=1S/C10H10/c1-3-9-5-7-10(4-2)8-6-9/h3-8H,1-2H2",WEERVPDNCOGWJF-UHFFFAOYSA-N,212.8,0,22,210.05,400.5,0,22,399.45,2,p-divinylbenzene
2519,oxiran-2-ylmethanol,C3H6O2,0,1,556-52-5,10691,11164,"InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2",CTKINSOISVBQLD-UHFFFAOYSA-N,-245.3,0,22,-238.11,321.5,0,22,309.86,1,23-epoxy-1-propanol
2520,"2,2-dimethyloxirane",C4H8O,0,1,558-30-5,10735,11208,"InChI=1S/C4H8O/c1-4(2)3-5-4/h3H2,1-2H3",GELKGHVAFRCJNA-UHFFFAOYSA-N,-130.8,0,22,-139.28,300.7,0,22,308.61,0,12-epoxy-2-methylpropane
2523,ethanesulfonyl chloride,C2H5ClO2S,0,1,594-44-5,11177,11667,"InChI=1S/C2H5ClO2S/c1-2-6(3,4)5/h2H2,1H3",FRYHCSODNHYDPU-UHFFFAOYSA-N,,,,-402.06,341.2,0,22,353.13,1,ethanesulfonyl-chloride
2532,2-ethylaniline,C8H11N,0,1,578-54-1,13860641,11357,"InChI=1S/C8H11N/c1-2-7-5-3-4-6-8(7)9/h3-6H,2,9H2,1H3",MLPVBIWIRCKMJV-UHFFFAOYSA-N,33.3,0,22,34.11,402,0,22,372.2,1,o-ethylaniline
2538,2-propoxyethanol,C5H12O2,0,1,2807-30-9,16778,17756,"InChI=1S/C5H12O2/c1-2-4-7-5-3-6/h6H,2-5H2,1H3",YEYKMVJDLWJFOA-UHFFFAOYSA-N,-421,0,22,-417.26,438,0,22,397.7,4,ethylene-glycol-monopropyl-ether
2544,4-ethylmorpholine,C6H13NO,0,1,100-74-3,7244,7525,"InChI=1S/C6H13NO/c1-2-7-3-5-8-6-4-7/h2-6H2,1H3",HVCNXQOWACZAFN-UHFFFAOYSA-N,-183.5,0,22,-178.4,293.7,0,22,364.73,1,n-ethylmorpholine
2551,4-ethylphenol,C8H10O,0,1,123-07-9,28982,31242,"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,-144.05,0,22,-146.04,390.54,0,22,380.16,1,p-ethylphenol
2564,trichlorogallane,Cl3Ga,0,1,13450-90-3,24229,26010,"InChI=1S/3ClH.Ga/h3*1H;/q;;;+3/p-3",UPWPDUACHOATKO-UHFFFAOYSA-K,-447.7,0,22,-442.85,334.4,0,22,340.44,0,gallium-trichloride
2567,"2-bromo-2-chloro-1,1,1-trifluoroethane",C2HBrClF3,0,1,200-912-0,3441,3562,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",BCQZXOMGPXTTIC-UHFFFAOYSA-N,-690.4,0,22,-704.87,366,0,22,365.4,0,halothane
2585,"1,1,1,2,2,2-hexachloroethane",C2Cl6,0,1,67-72-1,5979,6214,"InChI=1S/C2Cl6/c3-1(4,5)2(6,7)8",VHHHONWQHHHLTI-UHFFFAOYSA-N,-138.91,0,22,-162.89,397.88,0,22,405.55,0,hexachloroethane
2594,"1,1,2,3,4,4-hexafluorobuta-1,3-diene",C4F6,0,1,685-63-2,62837,69636,InChI=1S/C4F6/c5-1(3(7)8)2(6)4(9)10,LGPPATCNSOSOQH-UHFFFAOYSA-N,-942,0,22,-971.12,373,0,22,398.05,1,hexafluoro-13-butadiene
2595,"1,1,1,3,3,3-hexafluoropropan-2-one",C3F6O,0,1,684-16-2,13846015,12695,"InChI=1S/C3F6O/c4-2(5,6)1(10)3(7,8)9",VBZWSGALLODQNC-UHFFFAOYSA-N,-1460,0,22,-1419.42,394,0,22,398.91,0,hexafluoroacetone
2596,"1,1,1,2,2,2-hexafluoroethane",C2F6,0,1,76-16-4,6191,6431,"InChI=1S/C2F6/c3-1(4,5)2(6,7)8",WMIYKQLTONQJES-UHFFFAOYSA-N,-1343.9,0,22,-1344.81,338.2,0,22,348.33,0,hexafluoroethane
2597,"1,1,1,3,3,3-hexafluoropropane",C3H2F6,0,1,690-39-1,12199,12722,"InChI=1S/C3H2F6/c4-2(5,6)1-3(7,8)9/h1H2",NSGXIBWMJZWTPY-UHFFFAOYSA-N,-1368,0,22,-1406.65,377.3,0,22,378.12,0,111333-hexafluoropropane
2598,"1,1,1,2,3,3-hexafluoropropane",C3H2F6,0,1,431-63-0,71342,79009,"InChI=1S/C3H2F6/c4-1(2(5)6)3(7,8)9/h1-2H",FYIRUPZTYPILDH-UHFFFAOYSA-N,-1333,0,22,-1324.17,383.4,0,22,382.7,1,111233-hexafluoropropane
2599,"1,1,2,3,3,3-hexafluoroprop-1-ene",C3F6,0,1,116-15-4,8001,8302,"InChI=1S/2C3F6/c2*4-1(2(5)6)3(7,8)9",HCDGVLDPFQMKDK-UHFFFAOYSA-N,-1079,0,22,-1148.64,,,,376.78,0,hexafluoropropylene
2609,hexan-3-ol,C6H14O,0,1,623-37-0,11678,12178,"InChI=1S/C6H14O/c1-3-5-6(7)4-2/h6-7H,3-5H2,1-2H3",ZOCHHNOQQHDWHG-UHFFFAOYSA-N,-331.8,0,22,-335.73,432.3,0,22,392.1,3,3-hexanol
2624,"benzene-1,4-diol",C6H6O2,0,1,123-31-9,764,785,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-269.4,0,22,-259.9,351.1,0,22,336.32,0,p-hydroquinone
2625,2-hydroxy-1-phenylethanone,C8H8O2,0,1,582-24-1,61765,68490,"InChI=1S/C8H8O2/c9-6-8(10)7-4-2-1-3-5-7/h1-5,9H,6H2",ZWVHTXAYIKBMEE-UHFFFAOYSA-N,,,,-213.93,,,,391.06,2,2-hydroxyacetophenone
2632,(2R)-2-hydroxypropyl acrylate,C6H10O3,0,1,999-61-1,32786997,,"InChI=1S/C6H10O3/c1-3-6(8)9-4-5(2)7/h3,5,7H,1,4H2,2H3",,-529.8,0,22,-489.12,498.5,0,22,424.76,4,2-hydroxypropyl-acrylate
2634,quinolin-8-ol,C9H7NO,0,1,148-24-3,8318,1923,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",MCJGNVYPOGVAJF-UHFFFAOYSA-N,21.5,0,22,0.54,396,0,22,359.3,0,8-hydroxyquinoline
2637,2-methylpropyl prop-2-enoate,C7H12O2,0,1,106-63-8,7531,7819,"InChI=1S/C7H12O2/c1-4-7(8)9-5-6(2)3/h4,6H,1,5H2,2-3H3",CFVWNXQPGQOHRJ-UHFFFAOYSA-N,-394,0,22,-355.88,474,0,22,427.78,4,isobutyl-acrylate
2660,2-sulfanylethanol,C2H6OS,0,1,60-24-2,1512,1567,"InChI=1S/C2H6OS/c3-1-2-4/h3-4H,1-2H2",DGVVWUTYPXICAM-UHFFFAOYSA-N,-197,0,22,-191.8,326,0,22,320.95,1,2-mercaptoethanol
2662,methanesulfonyl chloride,CH3ClO2S,0,1,124-63-0,29037,31297,"InChI=1S/CH3ClO2S/c1-5(2,3)4/h1H3",QARBMVPHQWIHKH-UHFFFAOYSA-N,,,,-375.43,312.6,0,22,321.04,0,methanesulfonyl-chloride
2667,2-methyl-1-benzothiophene,C9H8S,0,1,1195-14-8,64114,70952,"InChI=1S/C9H8S/c1-7-6-8-4-2-3-5-9(8)10-7/h2-6H,1H3",BLZKSRBAQDZAIX-UHFFFAOYSA-N,119.5,0,22,122.34,,,,373.63,0,2-methyl-benzothiophene
2668,methyl 2-chloroacetate,C3H5ClO2,0,1,96-34-4,13872667,7295,"InChI=1S/C3H5ClO2/c1-6-3(5)2-4/h2H2,1H3",QABLOFMHHSOFRJ-UHFFFAOYSA-N,-449,0,22,-413.99,373,0,22,357.88,2,methyl-chloroacetate
2669,methyl carbonochloridate,C2H3ClO2,0,1,79-22-1,6337,6586,InChI=1S/C2H3ClO2/c1-5-2(3)4/h1H3,XMJHPCRAQCTCFT-UHFFFAOYSA-N,-424,0,22,-401.62,312,0,22,315.76,1,methyl-chloroformate
2670,chloro(methyl)silicon,CH5ClSi,0,1,993-00-0,55185,,"InChI=1S/CH5ClSi/c1-3-2/h3H2,1H3",,-215,0,22,-207.06,298.28,0,22,298.14,0,methyl-chlorosilane
2672,methyl dichlorosilane,CH4Cl2Si,0,1,75-54-7,6136,,"InChI=1S/CH4Cl2Si/c1-4(2)3/h4H,1H3",,-402,0,22,-390.49,328.7,0,22,329.99,0,methyl-dichlorosilane
2673,2-[2-hydroxyethyl(methyl)amino]ethanol,C5H13NO2,0,1,105-59-9,7479,7767,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,-380.07,0,22,-365.45,470.9,0,22,433.57,4,methyl-diethanolamine
2679,2-methylsulfanylpropane,C4H10S,0,1,1551-21-9,14512,15246,"InChI=1S/C4H10S/c1-4(2)5-3/h4H,1-3H3",ROSSIHMZZJOVOU-UHFFFAOYSA-N,-89.6,0,22,-92.67,359,0,22,349.4,1,methyl-isopropyl-sulfide
2681,"3-methylfuran-2,5-dione",C5H4O3,0,1,616-02-4,11517,12012,"InChI=1S/C5H4O3/c1-3-2-4(6)8-5(3)7/h2H,1H3",AYKYXWQEBUNJCN-UHFFFAOYSA-N,-447.19,0,22,-452.48,379.7,0,22,345.63,0,methyl-maleic-anhydride
2683,1-methylsulfanylbutane,C5H12S,0,1,628-29-5,11834,12339,"InChI=1S/C5H12S/c1-3-4-5-6-2/h3-5H2,1-2H3",WCXXISMIJBRDQK-UHFFFAOYSA-N,-102,0,22,-104.56,411.8,0,22,386.93,3,methyl-n-butyl-sulfide
2684,1-methoxypentane,C6H14O,0,1,628-80-8,62620,69412,"InChI=1S/C6H14O/c1-3-4-5-6-7-2/h3-6H2,1-2H3",DBUJFULDVAZULB-UHFFFAOYSA-N,-278,0,22,-281.16,432,0,22,398.33,4,methyl-n-pentyl-ether
2688,1-methylsulfanylpentane,C6H14S,0,1,1741-83-9,14860,15620,"InChI=1S/C6H14S/c1-3-4-5-6-7-2/h3-6H2,1-2H3",FOJGPFUFFHWGFQ-UHFFFAOYSA-N,-122,0,22,-126.02,450.74,0,22,418.94,4,methyl-pentyl-sulfide
2689,2-methoxybutane,C5H12O,0,1,6795-87-5,21740,23238,"InChI=1S/C5H12O/c1-4-5(2)6-3/h5H,4H2,1-3H3",FVNIMHIOIXPIQT-UHFFFAOYSA-N,-275,0,22,-274.27,384,0,22,362.58,2,methyl-sec-butyl-ether
2691,"3-methylthiolane 1,1-dioxide",C5H10O2S,0,1,872-93-5,71450,79119,"InChI=1S/C5H10O2S/c1-5-2-3-8(6,7)4-5/h5H,2-4H2,1H3",CMJLMPKFQPJDKP-UHFFFAOYSA-N,-420,0,22,-383.52,372,0,22,374.68,0,3-methylsulfolane
2692,dichloro-ethenyl-methylsilane,C3H6Cl2Si,0,1,124-70-9,29039,31299,"InChI=1S/C3H6Cl2Si/c1-3-6(2,4)5/h3H,1H2,2H3",YLJJAVFOBDSYAN-UHFFFAOYSA-N,-376.56,0,22,-347.03,,,,386.86,1,methyl-vinyl-dichlorosilane
